analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture,risk_label
synthetic-01040,pop3-004157,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0943,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01040,smtp-004158,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0944,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01041,smtp-004161,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0947,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,1.0,,,,1.0,0.0,1.0,,1.0,0.0,0.0,0,2,1,0,1.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01045,imap-004177,POSTURE_DEPRECATED_TLS_LEGACY-0948,POSTURE_DEPRECATED_TLS_LEGACY,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01048,imap-004188,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0949,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,2,2,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01049,pop3-004192,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0953,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01049,smtp-004193,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0954,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,0,0,2,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01049,pop3-004194,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0955,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01055,smtp-004216,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0956,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,2,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01056,imap-004221,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0957,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,1,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01056,imap-004222,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0958,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01057,smtp-004224,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0960,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01057,pop3-004225,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0961,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01057,smtp-004226,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0962,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,0,0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01063,imap-004249,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0964,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01064,smtp-004254,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0965,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01064,imap-004255,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0966,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01065,smtp-004256,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0967,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01065,smtp-004257,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0968,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01065,pop3-004258,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0969,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01065,smtp-004259,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0970,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,0,2,1,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01066,pop3-004260,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0971,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01073,pop3-004288,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0973,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01074,smtp-004292,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0977,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,1,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01074,smtp-004293,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0978,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01081,smtp-004320,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0979,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01081,imap-004323,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0982,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01082,smtp-004324,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0983,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01082,imap-004325,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0984,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,1.0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01082,imap-004326,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0985,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01086,imap-004343,POSTURE_OBSOLETE_WEAK_CIPHER-0986,POSTURE_OBSOLETE_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01089,imap-004353,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0987,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01089,smtp-004354,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0988,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01089,imap-004355,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0989,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01096,imap-004381,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0994,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01097,imap-004386,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0995,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01097,smtp-004387,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0996,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01098,imap-004389,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0998,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01098,imap-004390,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0999,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01099,pop3-004392,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-1001,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01106,smtp-004420,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-1002,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01106,smtp-004422,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-1004,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01106,smtp-004423,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-1005,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01107,imap-004424,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-1006,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01107,imap-004426,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-1008,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01114,imap-004454,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-1009,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01114,pop3-004455,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-1010,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01115,smtp-004458,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-1013,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01115,smtp-004459,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-1014,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01116,imap-004460,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-1015,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01116,imap-004461,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT-1016,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,2,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01123,pop3-004488,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-1017,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01123,smtp-004490,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-1019,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01124,smtp-004492,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-1021,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01124,imap-004493,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-1022,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,1.0,0.0,2,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01124,imap-004494,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-1023,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01131,smtp-004523,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-1025,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01132,imap-004524,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-1026,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01132,smtp-004525,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-1027,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01132,imap-004527,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-1029,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,1.0,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01133,smtp-004528,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-1030,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,2,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01140,smtp-004557,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-1032,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01140,imap-004558,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-1033,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01140,pop3-004559,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-1034,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01141,pop3-004560,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-1035,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01141,pop3-004562,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-1037,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-01148,imap-004589,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-1038,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01148,pop3-004590,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-1039,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-01148,imap-004591,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-1040,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
