analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,risk_label,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0048,partial_start_after_starttls_0048,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0048_partial_start_after_starttls_0048,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0049,partial_start_after_starttls_0049,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0049_partial_start_after_starttls_0049,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0050,partial_start_after_starttls_0050,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0050_partial_start_after_starttls_0050,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0051,partial_start_after_starttls_0051,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0051_partial_start_after_starttls_0051,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0052,partial_start_after_starttls_0052,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0052_partial_start_after_starttls_0052,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0053,partial_start_after_starttls_0053,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0053_partial_start_after_starttls_0053,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0054,partial_start_after_starttls_0054,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0054_partial_start_after_starttls_0054,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0055,partial_start_after_starttls_0055,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0055_partial_start_after_starttls_0055,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0056,partial_start_after_starttls_0056,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0056_partial_start_after_starttls_0056,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0057,partial_start_after_starttls_0057,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0057_partial_start_after_starttls_0057,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0058,partial_start_after_starttls_0058,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0058_partial_start_after_starttls_0058,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0059,partial_start_after_starttls_0059,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0059_partial_start_after_starttls_0059,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0060,partial_start_after_starttls_0060,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0060_partial_start_after_starttls_0060,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0061,partial_start_after_starttls_0061,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0061_partial_start_after_starttls_0061,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0062,partial_start_after_starttls_0062,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0062_partial_start_after_starttls_0062,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0063,partial_start_after_starttls_0063,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0063_partial_start_after_starttls_0063,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0064,partial_start_after_starttls_0064,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0064_partial_start_after_starttls_0064,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0065,partial_start_after_starttls_0065,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0065_partial_start_after_starttls_0065,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0066,partial_start_after_starttls_0066,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0066_partial_start_after_starttls_0066,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0067,partial_start_after_starttls_0067,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0067_partial_start_after_starttls_0067,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0068,partial_start_after_starttls_0068,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0068_partial_start_after_starttls_0068,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0069,partial_start_after_starttls_0069,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0069_partial_start_after_starttls_0069,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0070,partial_start_after_starttls_0070,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0070_partial_start_after_starttls_0070,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0071,partial_start_after_starttls_0071,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0071_partial_start_after_starttls_0071,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0072,partial_start_after_starttls_0072,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0072_partial_start_after_starttls_0072,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0073,partial_start_after_starttls_0073,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0073_partial_start_after_starttls_0073,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0074,partial_start_after_starttls_0074,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0074_partial_start_after_starttls_0074,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0075,partial_start_after_starttls_0075,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0075_partial_start_after_starttls_0075,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0076,partial_start_after_starttls_0076,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0076_partial_start_after_starttls_0076,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0077,partial_start_after_starttls_0077,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0077_partial_start_after_starttls_0077,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0078,partial_start_after_starttls_0078,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0078_partial_start_after_starttls_0078,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0079,partial_start_after_starttls_0079,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0079_partial_start_after_starttls_0079,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0080,partial_start_after_starttls_0080,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0080_partial_start_after_starttls_0080,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0081,partial_start_after_starttls_0081,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0081_partial_start_after_starttls_0081,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0082,partial_start_after_starttls_0082,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0082_partial_start_after_starttls_0082,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0083,partial_start_after_starttls_0083,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0083_partial_start_after_starttls_0083,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0084,partial_start_after_starttls_0084,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0084_partial_start_after_starttls_0084,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0085,partial_start_after_starttls_0085,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0085_partial_start_after_starttls_0085,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0086,partial_start_after_starttls_0086,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0086_partial_start_after_starttls_0086,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0087,partial_start_after_starttls_0087,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0087_partial_start_after_starttls_0087,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0088,partial_start_after_starttls_0088,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0088_partial_start_after_starttls_0088,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0089,partial_start_after_starttls_0089,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0089_partial_start_after_starttls_0089,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0090,partial_start_after_starttls_0090,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0090_partial_start_after_starttls_0090,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0091,partial_start_after_starttls_0091,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0091_partial_start_after_starttls_0091,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0092,partial_start_after_starttls_0092,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0092_partial_start_after_starttls_0092,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0093,partial_start_after_starttls_0093,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0093_partial_start_after_starttls_0093,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0094,partial_start_after_starttls_0094,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0094_partial_start_after_starttls_0094,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0095,partial_start_after_starttls_0095,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0095_partial_start_after_starttls_0095,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0096,partial_start_after_starttls_0096,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0096_partial_start_after_starttls_0096,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0097,partial_start_after_starttls_0097,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0097_partial_start_after_starttls_0097,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0098,partial_start_after_starttls_0098,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0098_partial_start_after_starttls_0098,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0099,partial_start_after_starttls_0099,ANALYSIS_PARTIAL_START_AFTER_STARTTLS_0099_partial_start_after_starttls_0099,PARTIAL_CAPTURE_START_AFTER_STARTTLS,PARTIAL_CAPTURE_CHALLENGE,START_AFTER_STARTTLS,CRITICAL,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_MISSING_CLIENT_HELLO_0000,partial_missing_client_hello_0000,ANALYSIS_PARTIAL_MISSING_CLIENT_HELLO_0000_partial_missing_client_hello_0000,PARTIAL_CAPTURE_MISSING_CLIENT_HELLO,PARTIAL_CAPTURE_CHALLENGE,MISSING_CLIENT_HELLO,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
