analysis_id,session_id,scenario_id,scenario_family,data_source,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,risk_label
challenge-0094,chal-smtp-00372,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0372,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,CRITICAL
challenge-0094,chal-pop3-00373,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0373,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,HIGH
challenge-0094,chal-imap-00374,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0374,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0094,chal-pop3-00375,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0375,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,0,2,0,CRITICAL
challenge-0095,chal-pop3-00376,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0376,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0095,chal-pop3-00377,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0377,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0095,chal-pop3-00378,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0378,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,0,0,CRITICAL
challenge-0095,chal-imap-00379,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0379,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0096,chal-smtp-00380,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0380,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,HIGH
challenge-0096,chal-pop3-00381,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0381,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2,2,HIGH
challenge-0096,chal-pop3-00382,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0382,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,HIGH
challenge-0096,chal-imap-00383,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0383,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,3,MEDIUM
challenge-0097,chal-smtp-00384,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0384,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,2,0,HIGH
challenge-0097,chal-pop3-00385,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0385,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,HIGH
challenge-0097,chal-imap-00386,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0386,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,1,2,1,CRITICAL
challenge-0097,chal-pop3-00387,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0387,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,0,MEDIUM
challenge-0098,chal-imap-00388,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0388,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0098,chal-imap-00389,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0389,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0098,chal-pop3-00390,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0390,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,HIGH
challenge-0098,chal-pop3-00391,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0391,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,3,2,1,1,CRITICAL
challenge-0099,chal-pop3-00392,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0392,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,2,HIGH
challenge-0099,chal-smtp-00393,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0393,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,CRITICAL
challenge-0099,chal-pop3-00394,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0394,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,HIGH
challenge-0099,chal-imap-00395,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0395,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0100,chal-smtp-00396,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0396,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,LOW
challenge-0100,chal-pop3-00397,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0397,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,0.0,1.0,0,1,0,1,HIGH
challenge-0100,chal-pop3-00398,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0398,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0100,chal-pop3-00399,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0399,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2,2,0,HIGH
challenge-0101,chal-imap-00400,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0400,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,HIGH
challenge-0101,chal-pop3-00401,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0401,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,1,1,1,CRITICAL
challenge-0101,chal-imap-00402,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0402,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,1,HIGH
challenge-0101,chal-pop3-00403,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0403,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,HIGH
challenge-0102,chal-smtp-00404,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0404,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,4,MEDIUM
challenge-0102,chal-imap-00405,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0405,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,HIGH
challenge-0102,chal-imap-00406,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0406,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,0,0,1,CRITICAL
challenge-0102,chal-pop3-00407,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0407,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2,2,0,HIGH
challenge-0103,chal-smtp-00408,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0408,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,HIGH
challenge-0103,chal-pop3-00409,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0409,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0103,chal-pop3-00410,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0410,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,1,HIGH
challenge-0103,chal-smtp-00411,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0411,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,HIGH
challenge-0104,chal-smtp-00412,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0412,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,3,MEDIUM
challenge-0104,chal-pop3-00413,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0413,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,3,1,HIGH
challenge-0104,chal-pop3-00414,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0414,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,HIGH
challenge-0104,chal-pop3-00415,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0415,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,1,CRITICAL
challenge-0105,chal-pop3-00416,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0416,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0105,chal-pop3-00417,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0417,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0,HIGH
challenge-0105,chal-imap-00418,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0418,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,HIGH
challenge-0105,chal-pop3-00419,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0419,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,HIGH
challenge-0106,chal-imap-00420,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0420,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,3,MEDIUM
challenge-0106,chal-smtp-00421,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0421,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,3,MEDIUM
challenge-0106,chal-pop3-00422,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0422,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,1,2,1,CRITICAL
challenge-0106,chal-pop3-00423,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0423,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,2,0,HIGH
challenge-0107,chal-imap-00424,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0424,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,HIGH
challenge-0107,chal-smtp-00425,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0425,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,HIGH
challenge-0107,chal-smtp-00426,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0426,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,HIGH
challenge-0107,chal-pop3-00427,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0427,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,1,HIGH
challenge-0108,chal-pop3-00428,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0428,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,HIGH
challenge-0108,chal-pop3-00429,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0429,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0108,chal-smtp-00430,CHALLENGE_BOUNDARY_LOW_MED_CERT_VISIBILITY-0430,CHALLENGE_BOUNDARY_LOW_MED_CERT_VISIBILITY,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,2,MEDIUM
challenge-0108,chal-pop3-00431,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0431,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,LOW
challenge-0109,chal-smtp-00432,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0432,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,CRITICAL
challenge-0109,chal-pop3-00433,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0433,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,0.0,1.0,0,1,0,0,HIGH
challenge-0109,chal-pop3-00434,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0434,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2,2,0,HIGH
challenge-0109,chal-smtp-00435,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0435,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0110,chal-smtp-00436,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0436,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0110,chal-smtp-00437,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0437,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,2,1,HIGH
challenge-0110,chal-pop3-00438,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0438,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0110,chal-smtp-00439,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0439,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,HIGH
challenge-0111,chal-imap-00440,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0440,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0111,chal-pop3-00441,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0441,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,3,MEDIUM
challenge-0111,chal-pop3-00442,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0442,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,HIGH
challenge-0111,chal-pop3-00443,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0443,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,1,CRITICAL
challenge-0112,chal-pop3-00444,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0444,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0,CRITICAL
challenge-0112,chal-imap-00445,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0445,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,HIGH
